Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
398,Jakob Poeltl\poeltja01,C,24,SAS,59,997,19.5,.606,.000,.338,11.7,22.5,17.1,14.4,1.5,7.6,14.8,13.2,,2.1,1.4,3.4,.165,,0.7,2.3,3.0,1.2
399,Vincent Poirier\poirivi01,C,26,BOS,21,114,12.8,.540,.061,.212,9.5,22.4,16.0,8.7,0.8,4.9,14.3,15.7,,0.1,0.2,0.3,.123,,-4.5,0.7,-3.8,-0.1
400,Shamorie Ponds\pondssh01,PG,21,TOR,4,11,33.2,.765,.400,.400,0.0,9.4,4.8,32.2,0.0,8.8,0.0,22.9,,0.1,0.0,0.1,.452,,8.4,5.3,13.7,0.0
401,Jordan Poole\poolejo01,SG,20,GSW,57,1274,7.2,.454,.528,.237,0.7,9.6,5.0,15.8,1.3,0.7,11.8,21.1,,-1.6,0.4,-1.2,-0.047,,-4.4,-2.2,-6.6,-1.5
402,Kevin Porter Jr.\porteke02,SF,19,CLE,50,1162,10.8,.535,.375,.240,2.1,13.5,7.7,13.9,1.9,1.0,16.7,20.5,,-0.3,0.6,0.3,.011,,-3.2,-0.6,-3.7,-0.5
403,Michael Porter Jr.\portemi01,PF,21,DEN,49,695,18.0,.585,.372,.149,8.6,23.5,16.0,8.4,1.4,2.7,10.8,22.1,,1.0,0.9,1.9,.132,,1.2,-0.7,0.5,0.4
404,Otto Porter\porteot01,SF,26,CHI,14,331,15.8,.550,.443,.193,4.1,12.3,8.0,11.9,2.2,1.7,6.8,21.0,,0.4,0.4,0.8,.112,,0.9,0.2,1.0,0.3
405,Bobby Portis\portibo01,C,24,NYK,66,1393,14.6,.530,.317,.158,6.0,20.4,12.9,11.1,1.1,1.2,10.4,21.4,,0.9,1.0,1.9,.064,,0.1,-1.1,-1.0,0.3
406,Kristaps Porziņģis\porzikr01,PF,24,DAL,52,1636,19.7,.543,.442,.287,5.9,25.6,16.0,8.6,1.1,5.6,8.4,26.7,,1.9,2.6,4.5,.133,,1.3,0.3,1.6,1.5
407,Dwight Powell\poweldw01,C,28,DAL,40,1061,16.0,.677,.170,.485,7.5,14.7,11.2,7.7,1.5,1.8,11.5,12.6,,2.6,1.1,3.7,.167,,0.4,1.0,1.4,0.9
408,Norman Powell\powelno01,SG,26,TOR,45,1293,16.9,.622,.455,.250,1.9,11.0,6.6,9.5,2.1,1.3,10.1,21.6,,2.1,2.0,4.1,.151,,1.2,0.8,2.0,1.3
409,Chasson Randle\randlch01,PG,26,GSW,3,40,6.7,.377,.500,1.500,0.0,5.6,2.7,15.7,2.4,0.0,0.0,7.1,,0.0,0.0,0.0,.044,,-5.9,0.1,-5.8,0.0
410,Julius Randle\randlju01,PF,25,NYK,64,2080,17.5,.538,.230,.350,7.5,24.9,16.0,15.8,1.2,1.0,14.3,27.6,,1.0,1.7,2.7,.062,,0.7,-1.0,-0.3,0.9
411,Josh Reaves\reavejo02,SG,22,DAL,2,1,-40.0,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.7,,0.0,0.0,0.0,-1.034,,-24.4,-15.1,-39.5,0.0
412,Cam Reddish\reddica01,SF,20,ATL,58,1551,9.0,.500,.451,.227,2.4,12.7,7.5,8.0,1.9,1.5,13.6,18.9,,-1.2,0.8,-0.4,-0.011,,-3.2,-1.0,-4.2,-0.9
413,J.J. Redick\redicjj01,SG,35,NOP,56,1468,15.2,.639,.617,.297,0.7,9.7,5.2,10.8,0.6,0.5,9.5,20.1,,3.2,0.6,3.8,.124,,2.1,-1.6,0.5,0.9
414,Naz Reid\reidna01,C,20,MIN,30,495,15.3,.505,.399,.218,7.0,19.9,13.2,11.2,1.8,3.7,7.6,24.0,,0.2,0.6,0.8,.074,,-1.6,-0.3,-1.9,0.0
415,Josh Richardson\richajo01,SG,26,PHI,49,1504,11.9,.526,.372,.221,2.7,9.2,5.9,14.5,1.5,1.9,12.9,20.9,,0.2,1.6,1.9,.059,,-1.6,-0.2,-1.8,0.1
416,Austin Rivers\riverau01,SG,27,HOU,61,1422,10.4,.538,.536,.207,1.8,8.8,5.3,9.5,1.4,0.6,6.8,15.0,,1.3,0.9,2.3,.076,,-1.9,-0.4,-2.3,-0.1
417,Andre Roberson\roberan03,G-F,28,OKC,1,5,10.4,,,,0.0,21.4,11.1,0.0,0.0,17.0,,0.0,,0.0,0.0,0.0,.106,,2.2,8.2,10.4,0.0
418,Duncan Robinson\robindu01,SF,25,MIA,66,1983,12.8,.680,.884,.092,0.5,11.1,6.1,7.0,0.9,0.8,8.5,15.7,,3.4,1.5,4.9,.118,,1.3,-0.9,0.4,1.2
419,Glenn Robinson III\robingl02,SF,26,TOT,60,1743,13.4,.576,.330,.144,4.7,11.7,8.1,8.6,1.5,0.8,7.9,16.4,,2.0,0.8,2.8,.077,,-0.5,-1.1,-1.6,0.2
419,Glenn Robinson III\robingl02,SF,26,GSW,48,1516,13.1,.574,.335,.146,4.6,11.9,8.1,8.8,1.4,0.8,8.5,16.6,,1.5,0.6,2.1,.067,,-0.5,-1.2,-1.7,0.1
419,Glenn Robinson III\robingl02,SF,26,PHI,12,227,14.9,.594,.296,.127,5.8,10.7,8.3,7.1,1.7,0.7,3.8,14.8,,0.5,0.2,0.7,.146,,-0.2,-0.9,-1.1,0.1
420,Jerome Robinson\robinje01,SG,22,TOT,56,780,6.6,.462,.489,.142,1.2,13.4,7.3,11.2,1.4,1.6,13.1,14.7,,-0.5,0.7,0.2,.012,,-4.2,0.2,-4.0,-0.4
420,Jerome Robinson\robinje01,SG,22,LAC,42,476,4.8,.423,.493,.140,1.1,11.7,6.5,12.7,1.3,1.5,15.3,14.9,,-0.6,0.6,0.0,-0.001,,-5.4,0.6,-4.8,-0.3
420,Jerome Robinson\robinje01,SG,22,WAS,14,304,9.4,.523,.483,.146,1.4,16.2,8.5,8.8,1.5,1.7,9.5,14.3,,0.1,0.1,0.2,.032,,-2.3,-0.4,-2.7,-0.1
421,Justin Robinson\robinju01,PG,22,WAS,9,49,8.2,.542,.417,.000,2.2,9.4,5.6,18.6,0.0,1.8,20.0,12.7,,0.0,0.0,0.0,.006,,-2.6,-3.1,-5.7,0.0
422,Mitchell Robinson\robinmi01,C,21,NYK,61,1412,23.5,.726,.000,.434,13.7,18.8,16.2,3.9,1.8,8.0,8.3,13.3,,4.8,2.0,6.8,.230,,1.6,1.3,3.0,1.8
423,Isaiah Roby\robyis01,SF,21,OKC,3,11,-7.7,.000,.000,.000,0.0,19.5,10.1,0.0,0.0,0.0,50.0,8.0,,-0.1,0.0,0.0,-0.190,,-12.0,-3.5,-15.5,0.0
424,Rajon Rondo\rondora01,PG,33,LAL,48,984,12.4,.494,.381,.125,2.6,12.9,7.9,32.8,1.9,0.2,20.8,18.7,,0.1,1.3,1.5,.073,,-1.1,0.0,-1.2,0.2
425,Derrick Rose\rosede01,PG,31,DET,50,1298,21.1,.555,.195,.185,2.3,8.3,5.3,40.5,1.5,1.0,13.4,31.6,,1.9,0.6,2.5,.092,,4.0,-1.7,2.2,1.4
426,Terrence Ross\rosste01,SG,28,ORL,64,1746,14.1,.548,.586,.206,0.8,12.3,6.3,6.8,2.0,1.1,6.8,22.7,,1.0,1.9,2.9,.079,,-0.1,-0.4,-0.4,0.7
427,Terry Rozier\roziete01,PG,25,CHO,63,2164,14.9,.553,.450,.202,2.4,11.8,7.0,20.4,1.4,0.4,12.1,23.7,,1.9,1.1,3.0,.067,,0.8,-1.3,-0.4,0.8
428,Ricky Rubio\rubiori01,PG,29,PHO,58,1831,16.4,.534,.309,.343,2.5,13.9,8.1,39.9,2.4,0.4,18.2,20.2,,2.5,1.8,4.3,.112,,0.6,0.2,0.8,1.3
429,D'Angelo Russell\russeda01,PG,23,TOT,45,1452,18.7,.556,.509,.235,1.2,12.3,6.6,35.2,1.6,0.8,13.6,31.5,,1.1,0.7,1.8,.060,,3.8,-1.9,1.9,1.4
429,D'Angelo Russell\russeda01,PG,23,GSW,33,1060,19.1,.558,.506,.227,1.4,11.4,6.2,36.0,1.4,0.8,12.6,32.2,,0.9,0.4,1.3,.059,,4.5,-1.9,2.6,1.2
429,D'Angelo Russell\russeda01,PG,23,MIN,12,392,17.6,.553,.521,.261,0.8,14.5,7.4,33.1,2.0,0.8,16.4,29.5,,0.2,0.3,0.5,.064,,1.8,-1.7,0.2,0.2
430,Domantas Sabonis\sabondo01,C,23,IND,62,2159,20.7,.586,.079,.349,9.7,29.5,19.7,21.7,1.1,1.2,14.8,23.4,,4.2,3.3,7.5,.167,,2.1,1.1,3.2,2.9
431,Luka Šamanić\samanlu01,PF,20,SAS,1,12,-3.4,.000,.500,.000,0.0,18.0,9.0,28.8,0.0,0.0,0.0,14.5,,-0.1,0.0,-0.1,-0.250,,-7.4,-4.5,-11.9,0.0
432,JaKarr Sampson\sampsja02,SF,26,IND,27,360,11.4,.590,.149,.230,5.3,14.6,10.0,4.2,1.4,2.2,8.6,12.8,,0.4,0.4,0.8,.107,,-3.0,0.7,-2.3,0.0
433,Dario Šarić\saricda01,PF,25,PHO,59,1469,13.4,.578,.456,.212,6.6,20.2,13.3,11.0,1.1,0.9,12.7,17.3,,1.6,1.2,2.8,.093,,-0.4,-0.4,-0.8,0.5
434,Tomáš Satoranský\satorto01,PG,28,CHI,65,1878,13.5,.533,.361,.220,4.3,11.0,7.5,27.1,2.1,0.4,17.7,16.7,,1.8,1.7,3.5,.090,,-1.0,-0.2,-1.2,0.4
435,Admiral Schofield\schofad01,SF,22,WAS,28,298,6.4,.502,.623,.169,2.1,11.5,6.6,6.1,1.3,0.9,7.8,12.5,,0.0,0.1,0.1,.014,,-4.5,-1.1,-5.6,-0.3
436,Dennis Schröder\schrode01,PG,26,OKC,64,1973,16.7,.574,.338,.246,1.1,11.7,6.6,21.5,1.1,0.6,13.4,27.3,,1.9,1.7,3.5,.086,,1.1,-1.2,-0.2,0.9
437,Mike Scott\scottmi01,PF,31,PHI,63,1119,10.2,.539,.639,.094,5.7,16.5,11.1,5.9,0.8,0.4,6.7,13.7,,1.0,1.0,2.1,.089,,-1.2,-1.1,-2.3,-0.1
438,Thabo Sefolosha\sefolth01,PF,35,HOU,41,436,9.5,.487,.593,.088,5.0,17.4,11.2,7.4,2.6,2.4,13.7,10.4,,0.1,0.6,0.7,.072,,-2.7,1.6,-1.1,0.1
439,Collin Sexton\sextoco01,SG,21,CLE,65,2143,16.3,.560,.235,.246,3.1,7.5,5.3,15.1,1.5,0.3,11.6,27.2,,2.2,0.3,2.5,.057,,0.3,-2.1,-1.8,0.1
440,Landry Shamet\shamela01,SG,22,LAC,49,1341,8.8,.590,.764,.187,0.5,6.5,3.6,8.9,0.7,0.6,9.0,13.4,,1.5,1.1,2.6,.094,,-1.6,-0.3,-1.9,0.0
441,Marial Shayok\shayoma01,SG,24,PHI,2,10,-2.0,.300,.600,.000,0.0,33.1,16.6,13.4,0.0,0.0,16.7,25.9,,-0.1,0.0,0.0,-0.226,,-8.7,-2.6,-11.3,0.0
442,Iman Shumpert\shumpim01,SG,29,BRK,13,241,5.3,.403,.516,.109,3.9,10.5,7.3,6.8,2.4,0.7,13.0,13.4,,-0.3,0.3,0.0,-0.002,,-6.4,0.8,-5.6,-0.2
443,Pascal Siakam\siakapa01,PF,25,TOR,54,1919,18.6,.556,.319,.273,3.3,18.8,11.2,17.0,1.4,2.6,10.4,28.3,,2.0,3.3,5.3,.133,,1.7,0.6,2.3,2.1
444,Chris Silva\silvach01,PF,23,MIA,41,307,17.2,.663,.029,.710,20.7,19.3,20.0,10.1,1.4,5.8,25.5,17.5,,0.7,0.5,1.1,.178,,-3.4,0.9,-2.5,0.0
445,Ben Simmons\simmobe01,PG,23,PHI,55,1969,20.7,.607,.010,.460,6.3,18.2,12.2,34.3,2.9,1.4,20.5,20.9,,3.9,3.2,7.0,.171,,1.4,2.3,3.8,2.9
446,Anfernee Simons\simonan01,SG,20,POR,65,1400,9.3,.506,.417,.175,1.9,8.9,5.5,9.4,0.9,0.6,9.7,19.0,,0.1,0.2,0.3,.010,,-2.5,-1.8,-4.4,-0.8
447,Alen Smailagić\smailal01,PF,19,GSW,14,139,14.5,.610,.325,.475,7.5,13.7,10.5,14.3,1.0,2.6,18.5,18.2,,0.2,0.1,0.2,.081,,-1.3,-0.8,-2.1,0.0
448,Marcus Smart\smartma01,SG,25,BOS,54,1753,14.2,.525,.582,.210,2.5,10.1,6.4,20.8,2.4,1.4,11.7,19.4,,1.8,2.5,4.2,.116,,0.3,1.3,1.6,1.6
449,Dennis Smith Jr.\smithde03,PG,22,NYK,34,537,7.5,.399,.256,.251,4.1,11.7,7.7,26.4,2.5,1.4,19.8,23.1,,-1.3,0.5,-0.9,-0.079,,-5.2,-0.9,-6.1,-0.6
450,Ish Smith\smithis01,PG,31,WAS,61,1596,13.8,.511,.254,.117,1.9,11.8,6.6,26.1,1.5,1.3,11.3,18.5,,1.3,0.4,1.7,.051,,-0.3,-1.1,-1.4,0.2
451,J.R. Smith\smithjr01,SG,34,LAL,2,16,-7.1,.000,.500,.000,0.0,6.7,3.4,0.0,3.0,0.0,33.3,7.9,,-0.1,0.0,0.0,-0.139,,-13.6,2.1,-11.5,0.0
452,Zhaire Smith\smithzh01,SG,20,PHI,7,32,1.1,.313,.273,.364,0.0,6.9,3.5,8.3,4.6,0.0,13.6,19.9,,-0.1,0.1,-0.1,-0.118,,-10.8,0.8,-10.0,-0.1
453,Tony Snell\snellto01,SF,28,DET,59,1641,9.7,.598,.665,.084,0.6,7.1,3.8,10.9,1.0,0.8,7.3,11.4,,2.1,0.5,2.6,.076,,-1.1,-0.6,-1.8,0.1
454,Omari Spellman\spellom01,PF,22,GSW,49,886,14.4,.551,.373,.312,9.1,18.0,13.4,8.1,1.8,2.4,13.9,18.8,,0.5,0.7,1.2,.065,,-0.7,-1.0,-1.7,0.1
455,Max Strus\strusma01,SG,23,CHI,2,6,30.7,.727,.333,.333,17.5,0.0,9.2,0.0,0.0,0.0,0.0,24.4,,0.0,0.0,0.0,.317,,5.4,-1.0,4.4,0.0
456,Edmond Sumner\sumneed01,PG,24,IND,26,358,9.4,.477,.354,.150,3.1,8.3,5.7,14.7,2.0,2.0,13.6,17.1,,-0.2,0.4,0.2,.032,,-3.8,0.2,-3.6,-0.1
457,Caleb Swanigan\swanica01,PF,22,TOT,27,288,7.6,.597,.043,.362,9.9,26.2,18.2,14.0,0.5,2.1,40.4,13.5,,-0.2,0.2,0.0,.007,,-6.3,0.2,-6.0,-0.3
457,Caleb Swanigan\swanica01,PF,22,SAC,7,23,0.0,.512,.000,.500,9.6,25.1,17.2,11.6,2.1,8.3,55.1,20.6,,-0.1,0.0,-0.1,-0.176,,-14.6,3.4,-11.2,-0.1
457,Caleb Swanigan\swanica01,PF,22,POR,20,265,8.3,.605,.047,.349,10.0,26.3,18.2,14.2,0.4,1.6,38.5,12.9,,-0.1,0.2,0.1,.022,,-5.5,0.0,-5.6,-0.2
458,Jayson Tatum\tatumja01,PF,21,BOS,60,2076,19.9,.556,.375,.248,3.2,18.7,11.0,14.0,2.0,2.4,9.6,28.5,,2.6,3.4,6.0,.140,,3.1,0.5,3.7,3.0
459,Jeff Teague\teaguje01,PG,31,TOT,59,1464,14.6,.557,.239,.403,1.9,8.6,5.2,30.7,1.4,1.1,16.8,19.5,,1.9,0.6,2.5,.082,,-0.2,-1.3,-1.5,0.2
459,Jeff Teague\teaguje01,PG,31,MIN,34,945,16.0,.578,.269,.444,1.6,8.5,4.9,32.5,1.2,1.1,16.4,20.2,,1.7,0.4,2.1,.108,,0.6,-1.2,-0.6,0.3
459,Jeff Teague\teaguje01,PG,31,ATL,25,519,12.2,.512,.182,.321,2.5,8.8,5.6,27.3,1.7,1.0,17.5,18.3,,0.2,0.2,0.4,.035,,-1.6,-1.5,-3.1,-0.2
460,Garrett Temple\templga01,SG,33,BRK,56,1571,10.1,.505,.658,.138,1.9,10.6,6.3,13.0,1.3,1.4,9.7,16.5,,0.4,1.6,2.0,.060,,-1.6,0.3,-1.3,0.3
461,Daniel Theis\theisda01,C,27,BOS,59,1414,18.1,.624,.220,.273,10.2,19.4,14.9,10.0,1.2,5.1,10.2,14.9,,3.6,2.4,5.9,.202,,0.4,1.8,2.2,1.5
462,Isaiah Thomas\thomais02,PG,30,WAS,40,925,11.6,.531,.444,.178,1.3,7.1,4.0,23.2,0.7,0.6,14.4,24.1,,0.1,-0.1,0.0,.001,,-0.5,-3.9,-4.4,-0.6
463,Khyri Thomas\thomakh01,SG,23,DET,8,61,3.2,.453,.824,.235,1.8,0.0,0.9,6.7,2.4,0.0,13.8,15.6,,-0.1,0.0,0.0,-0.038,,-6.1,-1.8,-7.9,-0.1
464,Lance Thomas\thomala01,F,31,BRK,1,18,6.7,.676,.500,.250,0.0,11.2,5.7,7.8,0.0,0.0,18.4,12.6,,0.0,0.0,0.0,.071,,-6.4,-1.9,-8.3,0.0
465,Matt Thomas\thomama02,SG,25,TOR,34,326,13.2,.639,.673,.088,2.3,13.6,8.1,7.8,1.2,0.0,9.3,17.0,,0.5,0.4,0.9,.133,,0.7,0.3,1.0,0.3
466,Tristan Thompson\thomptr01,C,28,CLE,57,1721,16.8,.540,.041,.286,14.5,22.9,18.6,10.5,0.9,2.5,14.0,18.3,,2.0,1.1,3.1,.085,,-0.2,-1.3,-1.5,0.2
467,Matisse Thybulle\thybuma01,SG,22,PHI,58,1121,9.7,.531,.606,.174,3.5,5.0,4.3,8.2,3.5,3.0,15.0,11.5,,0.2,1.8,2.0,.084,,-3.0,3.1,0.1,0.6
468,Anthony Tolliver\tollian01,PF,34,TOT,48,747,6.7,.497,.785,.171,4.3,14.4,9.4,5.9,1.0,1.3,15.0,11.4,,-0.1,0.4,0.3,.018,,-3.1,-0.7,-3.8,-0.3
468,Anthony Tolliver\tollian01,PF,34,POR,33,554,7.6,.515,.761,.162,5.1,15.3,10.3,6.6,0.7,1.4,14.3,11.2,,0.2,0.2,0.4,.033,,-2.4,-0.9,-3.3,-0.2
468,Anthony Tolliver\tollian01,PF,34,SAC,9,82,0.3,.252,.882,.118,2.7,12.7,7.6,4.6,2.4,1.2,18.3,11.6,,-0.2,0.1,-0.2,-0.099,,-7.8,-0.9,-8.8,-0.1
468,Anthony Tolliver\tollian01,PF,34,MEM,6,111,7.0,.582,.833,.250,1.0,11.2,6.2,3.4,1.3,0.8,15.8,11.9,,0.0,0.1,0.1,.033,,-2.9,0.1,-2.8,0.0
469,Juan Toscano-Anderson\toscaju01,SF,26,GSW,13,272,9.4,.529,.365,.079,3.5,17.8,10.4,13.8,2.3,1.7,19.7,12.7,,-0.1,0.2,0.2,.030,,-3.9,0.4,-3.5,-0.1
470,Karl-Anthony Towns\townska01,C,24,MIN,35,1187,26.5,.642,.445,.363,8.1,26.1,16.8,22.8,1.3,2.9,13.2,28.8,,3.8,1.3,5.1,.205,,7.0,0.8,7.8,2.9
471,Gary Trent Jr.\trentga02,SG,21,POR,54,1086,12.1,.562,.575,.115,1.9,6.5,4.3,6.6,1.7,1.1,4.8,15.4,,1.4,0.3,1.7,.076,,-0.3,-0.6,-0.9,0.3
472,Allonzo Trier\trieral01,PG,24,NYK,24,291,14.5,.620,.500,.406,2.1,8.7,5.3,14.8,0.5,1.3,15.0,21.4,,0.5,0.1,0.5,.087,,1.0,-1.5,-0.5,0.1
473,P.J. Tucker\tuckepj01,PF,34,HOU,65,2242,8.7,.583,.690,.122,4.7,16.2,10.4,5.9,1.5,1.2,14.4,8.6,,1.8,2.2,4.0,.086,,-2.2,0.6,-1.6,0.2
474,Rayjon Tucker\tuckera01,SG,22,UTA,15,84,4.5,.473,.300,.250,2.7,13.8,8.5,3.3,0.6,0.0,15.3,13.7,,-0.1,0.1,0.0,-0.012,,-6.6,-1.3,-7.8,-0.1
475,Evan Turner\turneev01,PG,31,ATL,19,251,6.8,.424,.075,.209,3.4,13.0,8.2,20.6,1.7,2.7,26.2,16.4,,-0.5,0.1,-0.3,-0.064,,-4.9,-0.7,-5.6,-0.2
476,Myles Turner\turnemy01,C,23,IND,56,1648,14.8,.564,.441,.276,4.9,19.3,12.1,5.1,1.2,6.5,10.5,17.4,,1.1,2.7,3.8,.111,,-0.9,1.1,0.2,0.9
477,Jarrod Uthoff\uthofja01,SF,26,MEM,4,14,-0.1,.254,.571,.286,7.7,0.0,3.8,0.0,3.3,0.0,0.0,23.4,,-0.1,0.0,0.0,-0.168,,-11.0,-2.5,-13.5,0.0
478,Jonas Valančiūnas\valanjo01,C,27,MEM,63,1645,22.5,.635,.121,.266,12.5,32.0,22.4,10.3,0.7,3.6,12.9,21.4,,4.0,2.3,6.3,.183,,2.3,0.1,2.3,1.8
479,Denzel Valentine\valende01,SF,26,CHI,36,488,13.1,.511,.578,.034,1.9,15.5,8.4,14.2,2.6,1.2,9.8,23.3,,-0.1,0.6,0.5,.048,,-0.7,0.2,-0.5,0.2
480,Jarred Vanderbilt\vandeja01,SF-PF,20,TOT,11,46,7.6,.676,.125,.250,7.2,14.5,10.8,5.9,3.2,2.0,44.1,14.9,,-0.1,0.1,0.0,-0.021,,-6.6,0.6,-5.9,0.0
480,Jarred Vanderbilt\vandeja01,SF,20,DEN,9,41,7.2,.714,.000,.000,8.1,13.6,10.9,6.6,3.6,2.3,50.0,14.8,,-0.1,0.1,0.0,-0.037,,-7.1,1.1,-6.0,0.0
480,Jarred Vanderbilt\vandeja01,PF,20,MIN,2,5,11.1,.532,1.000,2.000,0.0,21.9,10.6,0.0,0.0,0.0,0.0,15.5,,0.0,0.0,0.0,.104,,-2.8,-2.8,-5.6,0.0
481,Fred VanVleet\vanvlfr01,PG,25,TOR,49,1759,15.9,.546,.485,.233,1.1,9.8,5.6,27.8,2.5,0.8,12.6,21.8,,2.3,2.8,5.0,.137,,1.1,1.3,2.4,1.9
482,Gabe Vincent\vincega01,PG,23,MIA,6,42,1.2,.316,.842,.000,0.0,7.7,4.0,9.9,1.2,0.0,0.0,20.0,,-0.1,0.0,-0.1,-0.105,,-6.7,-2.9,-9.6,-0.1
483,Noah Vonleh\vonleno01,C-PF,24,TOT,34,367,15.7,.625,.167,.333,10.3,26.0,17.9,10.6,1.4,1.4,16.9,14.0,,0.6,0.4,1.0,.128,,-1.1,0.3,-0.7,0.1
483,Noah Vonleh\vonleno01,C,24,MIN,29,347,15.3,.605,.163,.326,10.0,25.9,17.6,10.8,1.5,1.4,16.2,13.9,,0.5,0.3,0.9,.123,,-1.4,0.4,-1.0,0.1
483,Noah Vonleh\vonleno01,PF,24,DEN,5,20,23.2,1.025,.250,.500,16.7,27.9,22.3,7.5,0.0,0.0,29.1,14.9,,0.1,0.0,0.1,.198,,4.8,-1.2,3.6,0.0
484,Nikola Vučević\vucevni01,C,29,ORL,55,1790,21.8,.543,.274,.164,7.6,29.3,18.1,20.1,1.3,2.4,7.4,25.8,,3.1,2.6,5.7,.152,,3.4,0.6,4.0,2.7
485,Dean Wade\wadede01,PF,23,CLE,12,71,13.9,.744,.308,.077,4.6,25.3,14.9,4.0,1.4,4.8,18.2,9.9,,0.1,0.1,0.2,.104,,-1.7,0.5,-1.2,0.0
486,Moritz Wagner\wagnemo01,C,22,WAS,38,721,16.2,.663,.290,.355,7.6,22.7,14.9,9.9,1.4,2.1,17.6,18.7,,1.3,0.5,1.7,.115,,-1.4,-0.4,-1.9,0.0
487,Dion Waiters\waitedi01,SG,28,TOT,5,85,13.8,.528,.617,.064,1.3,20.2,11.1,13.1,0.0,4.4,7.6,26.7,,0.0,0.1,0.1,.060,,2.1,0.8,2.8,0.1
487,Dion Waiters\waitedi01,SG,28,MIA,3,42,13.5,.530,.654,.038,0.0,28.2,14.7,12.4,0.0,4.7,10.2,30.9,,-0.1,0.1,0.0,.000,,2.4,-0.6,1.8,0.0
487,Dion Waiters\waitedi01,SG,28,LAL,2,43,14.0,.526,.571,.095,2.6,12.4,7.6,13.8,0.0,4.1,4.4,22.5,,0.1,0.1,0.1,.119,,1.7,2.1,3.8,0.1
488,Kemba Walker\walkeke02,PG,29,BOS,51,1611,20.3,.571,.528,.272,2.2,11.4,6.8,24.6,1.4,1.5,10.3,27.8,,3.6,1.9,5.5,.164,,5.0,-0.2,4.8,2.8
489,Lonnie Walker\walkelo01,SG,21,SAS,54,799,11.2,.520,.262,.194,2.7,13.3,8.0,8.8,1.7,1.4,9.8,18.2,,0.0,0.5,0.5,.030,,-2.4,-0.7,-3.1,-0.2
490,Tyrone Wallace\wallaty01,SG,25,ATL,14,160,3.9,.389,.341,.386,2.0,13.0,7.4,10.9,2.0,0.5,16.3,16.0,,-0.3,0.1,-0.2,-0.075,,-7.7,-1.0,-8.7,-0.3
491,Taurean Prince\princta02,SF,25,BRK,64,1857,9.2,.497,.583,.120,2.8,18.0,10.6,9.3,1.5,1.1,14.0,20.4,,-1.7,2.4,0.7,.018,,-2.9,-0.1,-3.0,-0.5
492,Derrick Walton\waltode01,PG,24,TOT,26,248,8.7,.617,.615,.231,0.9,5.8,3.4,13.9,1.4,0.0,10.4,8.1,,0.4,0.2,0.6,.113,,-2.3,1.3,-1.1,0.1
492,Derrick Walton\waltode01,PG,24,LAC,23,222,8.4,.626,.583,.250,1.0,5.9,3.5,12.7,0.8,0.0,9.1,8.2,,0.4,0.2,0.5,.114,,-2.2,0.9,-1.4,0.0
492,Derrick Walton\waltode01,PG,24,DET,3,26,11.3,.500,1.000,.000,0.0,4.4,2.2,24.8,5.7,0.0,25.0,6.7,,0.0,0.0,0.1,.104,,-2.8,4.6,1.8,0.0
493,Brad Wanamaker\wanambr01,PG,30,BOS,64,1241,12.0,.562,.281,.367,1.7,9.4,5.6,17.4,2.1,0.9,15.7,15.5,,1.3,1.6,2.9,.110,,-2.4,1.2,-1.2,0.2
494,T.J. Warren\warretj01,SF,26,IND,62,2024,17.8,.608,.218,.212,3.4,10.0,6.7,7.0,1.7,1.3,7.4,23.0,,3.6,2.2,5.7,.136,,0.8,-0.1,0.6,1.3
495,P.J. Washington\washipj01,PF,21,CHO,58,1759,12.4,.547,.390,.231,3.5,16.6,9.8,11.3,1.5,2.3,12.5,18.6,,0.5,1.4,2.0,.054,,-1.7,0.1,-1.6,0.2
496,Yuta Watanabe\watanyu01,SG,25,MEM,16,99,9.5,.461,.276,.276,6.5,11.5,9.0,5.3,2.4,0.9,5.8,14.5,,0.0,0.1,0.1,.046,,-3.6,1.0,-2.6,0.0
497,Tremont Waters\watertr01,PG,22,BOS,10,89,6.5,.438,.486,.171,0.0,10.8,5.4,18.9,2.7,2.1,21.0,22.8,,-0.2,0.1,-0.1,-0.045,,-6.6,0.1,-6.5,-0.1
498,Paul Watson\watsopa01,SF-SG,25,TOT,6,27,-0.4,.056,.500,.250,0.0,15.7,7.9,22.1,1.7,3.6,0.0,13.7,,-0.1,0.0,-0.1,-0.166,,-7.6,0.8,-6.7,0.0
498,Paul Watson\watsopa01,SG,25,ATL,2,17,-7.1,.000,.429,.000,0.0,12.8,6.3,21.1,2.7,0.0,0.0,17.1,,-0.1,0.0,-0.1,-0.320,,-12.3,-1.6,-13.9,-0.1
498,Paul Watson\watsopa01,SF,25,TOR,4,10,10.8,.266,1.000,2.000,0.0,20.7,10.6,23.9,0.0,9.7,0.0,8.0,,0.0,0.0,0.0,.097,,0.5,5.0,5.5,0.0
499,Quinndary Weatherspoon\weathqu01,SG,23,SAS,4,25,0.8,.250,.250,.000,0.0,8.6,4.3,15.2,1.9,0.0,11.1,15.6,,-0.1,0.0,-0.1,-0.152,,-8.6,-2.9,-11.5,-0.1
